longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,room_per_household,population_per_household,bedrooms_per_room,<1H_OCEAN,INLAND,ISLAND,NEAR_BAY,NEAR_OCEAN,median_house_value
-0.06176879561663729,-0.5609083742178491,1.1420861792623962,-0.6292456822431313,-0.5351977897247056,-0.6610463986333899,-0.6156858436321643,-0.5244133969021638,-0.2558357472730899,-0.04792179483591651,0.515967911776867,1.0,0.0,0.0,0.0,0.0,280600.0
1.4819996622942018,-1.0010736573736427,-1.0029230836875416,0.504447465984525,0.6916805839119003,-0.06905289562063163,0.2437370342179133,-0.8907804013311377,0.3445883870534816,-0.07185179807329742,0.11992161529872805,0.0,1.0,0.0,0.0,0.0,113500.0
-1.2608122580716594,0.8064135692022797,0.1093039415457595,-0.5169307524753287,-0.8324066980669065,-0.8101410586514178,-0.8325007337888708,3.2615025163509443,1.1512684056510523,-0.027928354805533594,-1.3885375153992157,0.0,0.0,0.0,1.0,0.0,500001.0
-1.4356727630130135,1.0077657731990792,1.8570892669123755,0.4035932433358859,0.6060844183093465,0.24404589041722718,0.4135318277141292,-0.5294959449404847,-0.03361917229164354,-0.04440967199865604,0.17602299563640272,0.0,0.0,0.0,1.0,0.0,280000.0
-1.2508202292178625,1.0686396953376445,0.3476383040957526,-0.49492619480653477,-0.6160386127937841,-0.6899883032251247,-0.6391958919624096,-0.09647344071727974,0.2663136248202323,-0.0513275173169871,-0.5428530885461031,0.0,0.0,0.0,1.0,0.0,292500.0
0.6376732241487864,-0.8090866721673934,1.062641391745732,-0.6219108296868666,-0.5399531322581808,-0.1944678155181493,-0.3936464982909589,0.31664241702250107,-0.6984633549247222,0.030117760173463202,0.4438316565025031,1.0,0.0,0.0,0.0,0.0,162000.0
-1.2608122580716594,0.956257069851061,0.8243070291957388,-0.2570019150126999,-0.08581792031129756,-0.014677196084644947,-0.05405691129852698,-0.399202708249776,-0.43385267251780685,-0.01394401313329415,0.4273253597359986,0.0,0.0,0.0,1.0,0.0,153500.0
-1.0010195078730668,1.9442876522539614,-0.8440335086542129,-0.18732081572818565,-0.1833024422475395,-0.4146016958977083,-0.15332155980400708,-0.9634184837121427,-0.14995309750061905,-0.08133240148299875,-0.1120495862552406,0.0,1.0,0.0,0.0,0.0,105700.0
0.5827170654529316,-0.6545605621233387,0.5859726666457458,-0.45229236432324643,-0.4448462815886764,-0.00941503161342043,-0.4223810018057031,0.13372363085167685,-0.21798252824828346,0.09379868261443049,-0.023394602840480463,1.0,0.0,0.0,0.0,0.0,172700.0
0.6176891664412066,-0.6686083903091591,1.1420861792623962,-0.5980725588790066,-0.6707250519287492,-0.7119139885218936,-0.6548692575159065,-0.13681616577145292,-0.03351016262672101,-0.05477779841666237,-0.34268616754650044,1.0,0.0,0.0,0.0,0.0,289000.0
0.7525815559673943,-0.771625797005199,0.9037518167124032,-0.5591061546738505,-0.6683473806620116,-0.43214224413512337,-0.5895635677096696,0.18799041980250034,-0.10373035546291402,0.026414090177288033,-0.5098518302393628,1.0,0.0,0.0,0.0,0.0,178000.0
1.2921511140721522,-1.3382215338333998,0.02985915402909513,0.42559780100467987,-0.21183449744839078,-0.28743272117644914,-0.1402604218427597,2.2381632347602447,1.013541485010553,-0.05534705836739029,-1.360836087036758,1.0,0.0,0.0,0.0,0.0,379600.0
-0.946063349177212,1.3776919154257572,1.8570892669123755,-0.4605440734490442,-0.2784092929170438,-0.7110369611100228,-0.3022185325622272,-0.9586006517174841,-0.4676518264507464,-0.1296352668391816,0.676732170481812,0.0,1.0,0.0,0.0,0.0,156700.0
-2.110134710643966,1.7850789328146297,-1.0029230836875416,-0.28084018582056003,-0.2688986078500934,-0.21727052822678888,-0.22123947720249346,-0.34329467982824474,-0.21932066481931697,-0.02278683626180114,-0.06498794187249564,1.0,0.0,0.0,0.0,0.0,116200.0
0.852501844505314,-0.8933736412823327,0.18874872906242388,-0.6581266641834234,-0.568485187459032,0.15546612181828112,-0.5033600571654369,-0.8112067586061743,-0.6021896451501465,0.18337593516192568,0.5364530431148774,1.0,0.0,0.0,0.0,0.0,157700.0
0.9024619887742703,-0.7341649218430011,1.4598653293290538,-0.9726084675332707,-1.0178650568724399,-0.9127532658402959,-1.0780501274603216,-1.0097437913530896,0.18919455472321106,0.11700379643508363,-0.02058802062159251,0.0,1.0,0.0,0.0,0.0,92600.0
-0.8861111760544659,1.4151527905879517,-0.12903042100423362,-0.47429692199204043,-0.68974642206265,-0.7145450707575058,-0.6418081195546591,0.3888569537336457,0.34603779288027164,-0.06000938677899545,-0.9200829892065082,0.0,1.0,0.0,0.0,0.0,199000.0
-1.016007551153755,1.8974615583012167,-1.082367871204206,-0.436705802641184,-0.4543569666556268,-0.5093206563797497,-0.44066659495144944,-0.7781172531483551,-0.1364973408613639,-0.047383618754047785,-0.12652308877848045,0.0,1.0,0.0,0.0,0.0,111200.0
0.22300402671642636,-0.6545605621233387,0.5065278791290814,-0.2757974746881281,0.04257632809253328,0.7255339395342706,0.058268875168200486,-0.7418511551665852,-0.6059181555894457,0.10470973479891196,0.9129758998216304,0.0,0.0,0.0,0.0,1.0,182000.0
0.6776413395639599,-0.8371823285390376,-0.04958563348756924,-0.8286619861165767,-0.7872309439988919,-0.699635604755703,-0.8011540026818771,-0.21559566036542888,-0.45248335927320504,0.01363442174219412,0.546439614908373,1.0,0.0,0.0,0.0,0.0,166300.0
-1.2158481282295945,1.1014179611045654,0.5859726666457458,-1.020285009148991,-1.0915728661413058,-1.0416762953852967,-1.0728256722758227,0.34914954718426305,-0.33026023646663777,-0.035697403160812734,-0.3597009223398683,0.0,1.0,0.0,0.0,0.0,161300.0
0.7925496713825608,-0.23312571654863903,-1.8768157463708497,1.0174287166382845,0.9128040117184979,0.9465448473257003,0.9098550702415297,-0.17281754770956023,0.1173329843820045,-0.013021074637191517,-0.3730195312394138,0.0,1.0,0.0,0.0,0.0,81900.0
1.0823185081425228,-0.7763084064004724,0.7448622416790744,-0.5714837183625472,-0.708767792196551,-0.6803410016945465,-0.6966648989918981,0.6109007711577958,0.21059931488365147,-0.026714933459982874,-0.6448752637767178,0.0,1.0,0.0,0.0,0.0,148900.0
0.8125337290901475,-0.7247997030524542,0.5065278791290814,-0.10847115074834057,-0.283164635450519,-0.07782316973933916,-0.21079056683349554,0.5318036173114248,0.11732072121805899,0.007649144827620068,-0.6114547190159071,1.0,0.0,0.0,0.0,0.0,187700.0
-1.210852113802696,0.8298266161786504,0.5065278791290814,-0.3596898508004051,-0.501910391990379,-0.07168397785624389,-0.47462555365069264,0.8077436212252708,0.1549393499406564,0.09731019575889581,-0.5822735513775564,1.0,0.0,0.0,0.0,0.0,235300.0
-1.1808760272413263,0.7549048658542614,-0.208475208520898,-0.02549563120559662,-0.29029764925073187,-0.28830974858831987,-0.1846682909110008,1.1691339640333889,0.23144424629354504,-0.04711027125831504,-0.8182585599102283,1.0,0.0,0.0,0.0,0.0,335900.0
-1.430676748586122,1.0077657731990792,-0.9234782961708773,0.045102324648450716,0.8842719565176466,0.21510398582549234,1.0300175394850055,-1.4763322899127063,-0.9365377550971741,-0.10662861651977812,1.8325451754488398,0.0,0.0,0.0,1.0,0.0,115000.0
0.6076971375874168,-0.8137692815626669,0.1093039415457595,-0.681506506706517,-0.5637298449255568,-0.5689585203869608,-0.5895635677096696,0.22097403884285427,-0.489757776703376,-0.02283029795701444,0.7344646600667514,1.0,0.0,0.0,0.0,0.0,240000.0
1.3870753881831734,-1.413143284157792,-0.7645887211375486,0.01026177500619359,-0.038264494976545396,-0.003275839730325159,-0.02009795259928379,-0.18150023394169199,-0.010427954420744772,-0.018383284630927303,-0.2751803635847845,1.0,0.0,0.0,0.0,0.0,206100.0
0.08811163719023869,0.4318048175803248,0.1093039415457595,-0.44037322891931635,-0.5280647759244926,-0.5154598482628449,-0.4537277329126968,-0.2533971114004416,-0.11535455196768309,-0.04584889271825379,-0.3975730987727695,0.0,1.0,0.0,0.0,0.0,80400.0
0.9374340897625454,-0.7247997030524542,0.1093039415457595,0.7451223154869591,0.5632863355080695,0.617659567874168,0.604224441948341,0.34570823861664984,0.15832504570394107,-0.016457672843428073,-0.49725225826312763,0.0,1.0,0.0,0.0,0.0,142500.0
0.8225257579439375,-0.9261519070492537,-0.28791999603756235,-0.435788946071651,-0.1571480583134258,-0.09711777280049573,-0.06711804925977437,0.12551743349813752,-0.7412345090144298,-0.028386875931836954,1.0170472855745174,1.0,0.0,0.0,0.0,0.0,211500.0
-0.8111709596510243,1.5088049784934412,-1.6384813838208565,0.6804839273348767,0.4134930457036002,0.7395663781242026,0.5676532556568483,0.28747070901088795,0.12558170912242977,0.0051866621593608594,-0.637296529157286,0.0,1.0,0.0,0.0,0.0,139400.0
-1.3357524744750937,0.8626048819455714,0.9831966042290675,-0.6631693753158554,-0.7919862865323671,-0.8504843195974725,-0.8560107821191161,0.6573319652162076,0.5882984331370941,-0.03848638041941583,-0.6524579731841127,0.0,0.0,0.0,0.0,1.0,314100.0
0.8574978589322125,-0.8605953755154117,1.8570892669123755,-0.30559531319795324,-0.2522549089829301,-0.1997299799893738,-0.21862724961024396,0.014495524786062697,-0.2753131948971816,-0.01922406310769829,0.07887633667634715,1.0,0.0,0.0,0.0,0.0,211000.0
-0.8311550173586111,1.433883228169049,-0.7645887211375486,1.2095101679554652,0.7439893517801277,0.8176218177806996,0.9150795254260287,0.03021965777961841,0.30680406726893206,-0.028542459586890376,-0.8132873748925004,0.0,1.0,0.0,0.0,0.0,148700.0
1.1672507533997543,-1.3194910962523025,-0.04958563348756924,-0.5141801827667295,-0.6493260105281107,-0.37601248977539514,-0.6052369332631664,-0.03331219269939449,0.08695221283740728,0.053682230192882784,-0.6092211822490695,0.0,0.0,0.0,0.0,1.0,270000.0
1.0223663350197767,-0.7669431876099222,-1.1618126587208704,5.011714361809158,3.6162162419991586,5.415876538219058,4.14640505703863,0.7467001015566858,0.4238297799070345,0.04618472475263268,-0.959507529744092,0.0,1.0,0.0,0.0,0.0,182900.0
-1.2358321859371812,1.0920527423140185,-0.12903042100423362,-0.019536063503631584,0.45866879977161473,0.06600932580746433,0.324716089577647,-1.073963903545625,-0.5033060184790166,-0.06029916256741287,1.0457899460311724,0.0,0.0,0.0,1.0,0.0,175000.0
1.127282637984588,-0.7435301406335514,0.02985915402909513,-0.06812946168888495,-0.3640054585195977,-0.20762322669621058,-0.29699407737772826,0.4600126262701402,0.4012203244559169,-0.0018698660844651696,-0.9179059822670645,0.0,1.0,0.0,0.0,0.0,134600.0
1.1322786524114863,-0.6779736090997094,-0.04958563348756924,0.02538990840348945,-0.2641432653166182,-0.10588804691920325,-0.2055661116489966,0.2658169366392912,0.3809726144654188,-0.0002283864799884256,-0.8575937456623831,0.0,1.0,0.0,0.0,0.0,111100.0
0.6476652530025833,-0.8278171097484907,0.3476383040957526,-0.4330383763630517,-0.48288902185647814,0.051976887217532276,-0.47201332605844315,0.2579283985381467,-0.05087697911824626,0.13437294108710507,-0.2513287910786623,1.0,0.0,0.0,0.0,0.0,167000.0
0.5577369933184534,-0.7669431876099222,1.300975754295725,-0.686549217838949,-0.6350599829276851,-0.6759558646351926,-0.6130736160399148,0.3715445244781151,-0.44986696214890537,-0.054303947541103195,0.36521636132212515,1.0,0.0,0.0,0.0,0.0,343100.0
0.29294822869296944,-0.12542570045732904,-1.082367871204206,-0.5260993181706596,-0.4710006655227901,-0.3207597628275377,-0.5738902021561727,-1.378546183383759,-0.04571197778704925,0.0593149623985311,0.21784966801683167,0.0,1.0,0.0,0.0,0.0,42700.0
1.187234811107341,-1.3101258774617555,0.1093039415457595,-0.1566061206488274,-0.20945682618165318,-0.16201780127893145,-0.07756695962877226,0.07723322713408791,-0.21676135956921058,-0.0399423930300901,-0.27940665305035206,0.0,0.0,0.0,0.0,1.0,169800.0
-0.8761191472006689,1.0920527423140185,1.4598653293290538,-0.4261619520915536,-0.45673463792236446,-0.4409125182538309,-0.3701364499607136,-0.3605541658750432,-0.2627678698316438,-0.04522423916740991,-0.17848286061259633,0.0,1.0,0.0,0.0,0.0,87200.0
0.6626532962832716,-0.8090866721673934,0.7448622416790744,-0.26341991099943146,-0.22372285378207885,0.08179581922113788,-0.19250497368774921,-0.8086125413782812,-0.2338009300487619,0.040016831116829764,0.017735430090091514,1.0,0.0,0.0,0.0,0.0,103000.0
0.19302794015504976,-0.6592431715186121,-1.082367871204206,0.9101564980029139,1.1220390831914073,0.9860110808598842,1.2389957468649637,0.021589914756219054,-0.27020487589924624,-0.042027070365207524,0.06910150980888038,0.0,0.0,0.0,0.0,1.0,198700.0
-0.911091248188944,1.5088049784934412,-0.7645887211375486,0.4301820838523453,0.26132208463239326,0.25369319194780543,0.23851257903341433,0.11683474726600579,0.2446426675373335,-0.01743610063878282,-0.5067272500810376,0.0,1.0,0.0,0.0,0.0,162700.0
0.6926293828446412,-0.8231345003532172,1.2215309667790606,-0.36564941850237015,-0.32120737571832075,-0.32339084506314997,-0.24474952553273874,0.10603433268457385,-0.3568838076277647,-0.04308924281910355,0.07631796275550716,1.0,0.0,0.0,0.0,0.0,175100.0
-1.1558959551068413,0.8438744443644741,0.18874872906242388,-0.02595405949036316,-0.14763737324647538,0.415066235732024,-0.06189359407527541,0.9527550699436172,-0.004262662983378829,0.07655830154416604,-0.4579209808417854,1.0,0.0,0.0,0.0,0.0,204100.0
0.8275217723708359,-0.8371823285390376,0.5065278791290814,-0.6352052499450963,-0.5042880632571166,0.15634314923015188,-0.46156441568944523,-0.4803117040279824,-0.6174278129416725,0.16122540635599106,0.7168629496648532,1.0,0.0,0.0,0.0,0.0,175400.0
0.7276014838329162,-0.7341649218430011,0.1093039415457595,-0.4963014796608344,-0.23798888138250449,0.24141480818161493,-0.23168838757149135,-0.6971141437876137,-0.6530233615760549,0.08953252262334994,1.0464407278620154,1.0,0.0,0.0,0.0,0.0,187500.0
0.6426692385756848,-0.7201170936571774,1.6187549043623826,0.5493734378916459,1.5714189526048155,1.2605206607754298,1.3330359401859448,-0.74005108606968,-0.6448591161737283,-0.023349009015988024,1.5220310148829235,1.0,0.0,0.0,0.0,0.0,219200.0
-1.1558959551068413,0.7923657410164558,0.1093039415457595,-0.6361221065146294,-0.4710006655227901,0.011633626271477642,-0.4537277329126968,-0.6378706932159343,-0.6339325124565554,0.113513523344062,0.8970432911052356,1.0,0.0,0.0,0.0,0.0,169300.0
-1.175880012814428,0.8017309598070061,0.5065278791290814,-1.0418311385330183,-0.9893330016715887,-0.9188924577233912,-1.0440911687610783,-0.4508752799727064,-0.7189820949340079,0.060382004370160634,1.883246042044412,1.0,0.0,0.0,0.0,0.0,204200.0
-1.360732546609579,1.0218136013849028,1.6187549043623826,-0.8185765638517128,-0.7896086152656295,-0.7583964413510434,-0.9056431063718562,-1.1200244951429092,0.04933374030392768,0.04970715096146216,0.42799608723488813,0.0,0.0,0.0,1.0,0.0,75000.0
-0.911091248188944,1.3730093060304838,-0.7645887211375486,2.694359382314292,2.2205232084241824,1.8349736155507732,2.4928649911447125,0.2641227539598506,0.1685936511062425,-0.0591956887339944,-0.6339454908399489,0.0,1.0,0.0,0.0,0.0,137400.0
1.6268840806741791,-0.8886910318870592,-0.7645887211375486,4.509735389989795,4.68854598329782,2.3340022129052316,3.2974310895575507,-0.30755801393379983,0.6519921692577642,-0.06783385652739884,-0.19669653762827308,0.0,1.0,0.0,0.0,0.0,131900.0
0.8475058300784155,-0.8746432037012355,0.66541745416241,1.0605209754063394,0.7487446943136029,0.6483555272896443,0.7557336422988106,0.1278998778911006,0.3336026266254109,-0.031129031724668778,-0.643750339699569,1.0,0.0,0.0,0.0,0.0,311300.0
0.8824779310666906,-0.8933736412823327,-1.0029230836875416,-0.00578321496063535,-0.07155189271087191,-0.09448669056488347,0.032146599245705725,0.5058614450324953,-0.12090165371418292,-0.04568387991080692,-0.31721070734896634,1.0,0.0,0.0,0.0,0.0,201400.0
1.2521829986569857,-1.3663171902050473,-0.28791999603756235,0.023556195264423284,0.14243852129551282,0.4580405789136909,0.1418601581201837,-0.5130835502334066,-0.22874592055529525,0.035624437032981585,0.1290032964980509,0.0,0.0,0.0,0.0,1.0,104300.0
-1.1459039262530513,0.7783179128306321,-1.1618126587208704,1.61842819796722,1.6308607342732555,0.9184799701458362,1.8424203206745928,0.14764769474832715,-0.12289555275470601,-0.09085333022482109,-0.2397625484742327,1.0,0.0,0.0,0.0,0.0,178400.0
1.2421909698031959,-1.2445693459279135,-2.0357053214041785,6.801418385537734,6.657257792156559,5.454465744341371,6.259697179168456,0.8433214574935178,0.2389996081445574,-0.040244767511403504,-0.35345019916644654,1.0,0.0,0.0,0.0,0.0,246500.0
-0.4214818343531425,0.5348222242763646,-0.3673647835542267,-0.5934882760313411,-0.532820118457968,-0.21463944599117663,-0.6052369332631664,-1.015726373939863,-0.16879115679557627,0.11307059341103039,0.3047330320489835,0.0,1.0,0.0,0.0,0.0,68900.0
-1.6554973977964325,1.326183212077739,-0.28791999603756235,-0.48896662710456973,-0.5280647759244926,-0.6031625894499202,-0.5059722847576863,-0.686578445249844,-0.11961514564621102,-0.059550383005709646,-0.2009404380783062,1.0,0.0,0.0,0.0,0.0,249200.0
0.7725656136749811,-0.7856736251910194,0.5065278791290814,-0.24966706245643525,-0.32358504698505836,-0.27427730999838784,-0.2813207118242314,-0.19955386811947814,-0.03756024805467375,-0.022701123878361932,-0.3403990031793357,1.0,0.0,0.0,0.0,0.0,173900.0
1.2571790130838842,-1.1696475956035213,-0.5262543585875554,-0.09288458906627817,-0.34736175965243443,-0.2856786663527076,-0.3570753119994662,0.7236168625493112,0.5039471143692452,-0.006161745768545978,-0.8205232032765121,1.0,0.0,0.0,0.0,0.0,167500.0
-1.3407484889019923,1.0124483825943527,1.300975754295725,-0.38673711960163104,-0.023998467376119745,0.0440836405106955,-0.10107700795901756,-1.1056239423676664,-0.6098279570178862,0.008541039885232448,1.2418090884879995,0.0,0.0,0.0,1.0,0.0,97500.0
-0.8411470462124009,1.1763397114289578,-1.0029230836875416,-0.6672952298787542,-0.6992571071296004,-0.8425910728906357,-0.6209102988166633,-0.8288368471141004,-0.36689838864402213,-0.11458479892520201,-0.12022961616874653,0.0,1.0,0.0,0.0,0.0,133300.0
-2.1251227539246473,2.122226809274387,-0.7645887211375486,-0.15889826207266008,0.23279002943154195,-0.2111313363436936,-0.11936260110476388,-1.3991940347894383,-0.15310762587829888,-0.04254812224308768,0.982776639601367,1.0,0.0,0.0,0.0,0.0,76800.0
0.7026214116984381,-0.8137692815626669,1.3804205418123894,-0.7745674485141248,-0.7539435462645655,-0.7241923722880841,-0.7436849956523887,-0.30930513982197283,-0.40856351809320635,-0.02657260003875197,0.2934961083493929,1.0,0.0,0.0,0.0,0.0,190900.0
0.6976253972715396,-0.7107518748666304,-0.208475208520898,1.0733569673798025,1.093507027990556,0.8290231741350194,1.131894415582735,0.5834761890343553,-0.03708259180876138,-0.04864675107942012,-0.2091640387584191,1.0,0.0,0.0,0.0,0.0,381400.0
-1.2158481282295945,1.0452266483612738,-0.8440335086542129,2.8988183973201695,1.2789653867960895,1.391197745144172,1.2912402987099532,3.6380875600652924,1.4163773756001101,-0.00647939868978584,-1.4482572698247898,1.0,0.0,0.0,0.0,0.0,500001.0
-1.590549210246788,1.3121353838919152,0.5859726666457458,-0.47246320885297427,-0.4543569666556268,-0.2970800227070274,-0.48246223642744107,-0.6346941006919835,-0.13233776938222266,0.0302644496120908,0.028133215742845614,1.0,0.0,0.0,0.0,0.0,149100.0
0.34790438738882423,-0.6779736090997094,-0.6056991461042198,1.389672483868716,1.980378410483684,1.5464315970452953,2.1140919902685384,-0.21067194195330533,-0.4340382739106786,-0.0577479401432815,0.4299055955874196,1.0,0.0,0.0,0.0,0.0,212800.0
0.6876333684177497,-0.8137692815626669,0.26819351657908824,-0.42799566523061977,-0.23323353884902925,0.187916136057499,-0.32050412570797354,-0.9687657477941262,-0.36194329465268527,0.10786260891108097,0.6830286041783841,1.0,0.0,0.0,0.0,0.0,107300.0
0.5977051087336199,-0.6826562184949829,1.062641391745732,-0.9304330653347489,-0.8680717670679706,-0.9188924577233912,-0.8298885061966214,-0.770228715047211,-0.833897065078463,-0.08829240691795241,1.0952045613491916,1.0,0.0,0.0,0.0,0.0,184400.0
-0.7362307432475899,0.92347880408414,-0.12903042100423362,-0.7663157393883271,-0.8371620406003818,-0.7408558931136284,-0.8403374165656192,-0.8883979569381749,-0.006004375909371159,0.014600573336725257,-0.33700418463954984,0.0,1.0,0.0,0.0,0.0,82800.0
-0.8411470462124009,1.4292006187737756,-1.082367871204206,-0.5192228938991614,-0.6968794358628628,-0.6093017813330155,-0.6705426230694034,0.5841115075391453,0.29930607417002597,-0.007832099854444786,-0.7953654528452396,0.0,1.0,0.0,0.0,0.0,135600.0
0.7076174261253294,-0.6779736090997094,1.062641391745732,-0.5082206150647645,-0.513798748324067,-0.2690151455271633,-0.4902989192041895,-0.29278685869742943,-0.21194187905136555,0.04200672540111431,-0.05465474659939504,1.0,0.0,0.0,0.0,0.0,154900.0
0.5677290221722433,-0.8278171097484907,0.427083091612417,-1.0413727102482517,-1.0677961534739298,-1.107453351275603,-1.0832745826448205,1.7264141791517964,-0.46011896720738554,-0.10158975205642773,0.4481939385028996,0.0,0.0,0.0,0.0,1.0,500001.0
-0.7362307432475899,0.8766527101313951,0.3476383040957526,-0.9244734976327839,-0.9821999878713759,-0.9487113897269969,-0.9996832996928373,-0.3589658696130678,-0.0565051875990336,-0.01297107944405148,-0.2046881994074654,0.0,1.0,0.0,0.0,0.0,129200.0
0.9474261186163352,-0.7294823124477277,0.02985915402909513,-0.3619819922242378,-0.3521171021859097,-0.12869075962784282,-0.34140194644596933,-0.19161238680960146,-0.16879115679557627,0.031490530551082696,-0.04723176622507496,0.0,1.0,0.0,0.0,0.0,123400.0
0.6027011231605184,-0.8605953755154117,0.427083091612417,1.162750482909278,0.3992270181031745,0.5667919779856643,0.4422663312288735,2.3799980909546417,0.9101402917316826,-0.0006129546807378656,-1.1968108906062915,0.0,0.0,0.0,0.0,1.0,500001.0
1.2421909698031959,-1.422508502948339,-1.6384813838208565,0.1184508502110973,0.29936482490019495,0.8912921203778429,0.4814497451126156,-0.614522738164897,-0.4733417521601908,0.04020416421681185,0.23563725404660163,0.0,0.0,0.0,0.0,1.0,153000.0
0.6726453251370614,-0.45320835812653915,-0.9234782961708773,0.5411217287658483,0.29936482490019495,0.3878783859640307,0.22806366866441644,0.5476865799311782,0.4239356885650134,0.006773112276649191,-0.6192369317387799,0.0,1.0,0.0,0.0,0.0,152400.0
0.5977051087336199,-0.5609083742178491,-1.4001470212708635,6.743197993372384,5.539752296789883,6.399024266926172,6.019372240681505,1.1039608740836682,0.2992752346970857,0.0003358538335732265,-0.7496333346534098,0.0,1.0,0.0,0.0,0.0,225200.0
-0.8361510317855024,1.087370132918745,0.5859726666457458,-1.0399974253939521,-1.1248602638756324,-1.1013141593925078,-1.140743589674309,-0.04877160964928756,0.1558832292096762,-0.0328858879658283,-0.6074943237644818,0.0,1.0,0.0,0.0,0.0,63800.0
0.7076174261253294,-0.8699605943059586,0.9831966042290675,0.3751706896803603,0.8557399013167953,0.17212964264382544,0.8863450219112844,0.3359137450011352,-0.5182768710027372,-0.10109025647272658,0.7077800422084836,0.0,0.0,0.0,0.0,1.0,339800.0
-1.2608122580716594,0.6846657249251459,1.3804205418123894,-0.8868823782819274,-0.9512902614037869,-0.8917046079553979,-0.916092016740854,0.039855321768935234,-0.28880195925379776,-0.030218662496915013,-0.28126743661360926,0.0,0.0,0.0,0.0,1.0,222600.0
-0.6762785701248366,0.92347880408414,-1.3207022337541992,0.8505608209832636,0.639371816043673,0.8948002300253258,0.8706716563577875,-0.05528362432338649,-0.01461061197077801,-0.01453905031541165,-0.5308708762516277,0.0,1.0,0.0,0.0,0.0,123100.0
0.552740978891562,-0.771625797005199,-0.7645887211375486,-0.05025075858298984,0.45153578597140187,-0.40407736695525925,0.4292051932676261,-0.031088577932629053,-0.6420765939410203,-0.14248747636479925,1.1429057849135968,1.0,0.0,0.0,0.0,0.0,500001.0
-1.350740517755782,1.017130991989626,-1.479591808787528,-1.1573550662941867,-1.174791360477122,-1.139903365514821,-1.2008248242960469,-1.5318167726643774,-1.079642375452846,0.008420948358985225,2.867488483011325,0.0,0.0,0.0,1.0,0.0,137500.0
0.632677209721895,-0.8840084224917825,1.4598653293290538,-0.18640395915865257,-0.2998083343176823,-0.22954891199297942,-0.22385170479474292,0.3184954293281393,-0.01779128567999661,-0.025114886585148658,-0.45461230229835875,0.0,0.0,0.0,0.0,1.0,270800.0
0.7176094549791263,-0.8465475473295879,1.2215309667790606,-0.4632946431576434,-0.6089055989935713,-0.5347544513240015,-0.5608290641949253,0.8891173330471396,0.10777833882254083,-0.020483898007765785,-0.6316740145206996,1.0,0.0,0.0,0.0,0.0,232200.0
